,id,seed,budget,train_loss,valid_loss,cost,time_s,status,start_time,end_time,config_batch_size,config_learning_rate,config_d_model,config_alpha_d_ff,config_d_core,config_e_layers,config_dropout,config_lradj
908,758,123,3,0.6625104546546936,0.2126966557126071,0.2126966557126071,3.6017184257507324,StatusType.SUCCESS,1724960758.3531663,1724960761.955748,64,6.79894056e-05,512,4,64,2,0.007697333587,type1
909,757,123,8,0.6652880907058716,0.2126727275082196,0.2126727275082196,5.332343339920044,StatusType.SUCCESS,1724960761.9794085,1724960767.312585,64,6.43951848e-05,512,4,64,2,0.0077648862437,cosine
910,759,123,8,0.6625373363494873,0.2126961080026369,0.21269610800263697,8.17453908920288,StatusType.SUCCESS,1724960767.6216333,1724960775.7969034,64,6.80144906e-05,512,4,64,2,0.007697333587,type1
911,760,123,8,0.6629512906074524,0.2126473985411748,0.21264739854117484,7.997194766998291,StatusType.SUCCESS,1724960775.8206227,1724960783.818637,64,6.79943033e-05,512,4,64,2,0.0076971578574,cosine
912,761,123,3,0.6629348397254944,0.2126472583418474,0.21264725834184747,3.605081558227539,StatusType.SUCCESS,1724960783.8888369,1724960787.4947798,64,6.80142903e-05,512,4,64,2,0.0076971336888,cosine
913,762,123,3,0.4626064300537109,0.2142814926067417,0.21428149260674173,3.8378868103027344,StatusType.SUCCESS,1724960787.5186498,1724960791.357395,64,6.79957803e-05,512,4,512,2,0.0076977641936,cosine
914,763,123,3,0.4626192450523376,0.2142778365734021,0.21427783657340216,3.9315266609191895,StatusType.SUCCESS,1724960791.3806536,1724960795.3130248,64,6.80144906e-05,512,4,512,2,0.007697333587,cosine
915,761,123,8,0.6629348397254944,0.2126472583418474,0.21264725834184747,5.419370174407959,StatusType.SUCCESS,1724960795.3371875,1724960800.757408,64,6.80142903e-05,512,4,64,2,0.0076971336888,cosine
916,764,123,8,0.4626214206218719,0.2142754801460399,0.21427548014603998,8.439589977264404,StatusType.SUCCESS,1724960800.7984037,1724960809.238834,64,6.79851251e-05,512,4,512,2,0.0076986940447,cosine
917,765,123,8,0.5440023005008697,0.2188785429007275,0.2188785429007275,22.669641256332397,StatusType.SUCCESS,1724960809.2621965,1724960831.9326553,8,0.0001671578509,32,2,512,1,0.0054284922456,type1
918,766,123,3,0.6946396231651306,0.2659043482004847,0.2659043482004847,5.779765844345093,StatusType.SUCCESS,1724960832.3209352,1724960838.1013987,64,0.0048487910693,512,4,64,4,0.0109470783969,cosine
919,767,123,3,0.5492376685142517,0.220654492601886,0.22065449260188605,2.7350943088531494,StatusType.SUCCESS,1724960838.1248035,1724960840.8607147,64,0.0004719899987,32,2,128,2,0.0090571233196,type1
920,768,123,3,0.6634366512298584,0.2126554781861964,0.21265547818619643,3.5791432857513428,StatusType.SUCCESS,1724960840.8840873,1724960844.4640603,64,6.71813834e-05,512,4,64,2,0.0077856920828,cosine
921,768,123,8,0.6634366512298584,0.2126554781861964,0.21265547818619643,5.3888397216796875,StatusType.SUCCESS,1724960844.4880483,1724960849.8777237,64,6.71813834e-05,512,4,64,2,0.0077856920828,cosine
922,769,123,8,0.6635672450065613,0.2126518642399426,0.21265186423994267,7.991903781890869,StatusType.SUCCESS,1724960849.9186518,1724960857.911395,64,6.71289305e-05,512,4,64,2,0.0076971336888,cosine
923,770,123,8,0.6637443900108337,0.2126549051897316,0.2126549051897316,7.9845685958862305,StatusType.SUCCESS,1724960857.9359148,1724960865.921344,64,6.68279205e-05,512,4,64,2,0.0077897552844,cosine
924,771,123,3,0.6632817387580872,0.212651412983557,0.21265141298355705,3.5961251258850098,StatusType.SUCCESS,1724960865.976242,1724960869.573183,64,6.73891524e-05,512,4,64,2,0.0077390313821,cosine
925,772,123,3,0.3725992888212204,0.2188656134066076,0.21886561340660765,4.128323078155518,StatusType.SUCCESS,1724960869.5964901,1724960873.7256422,32,0.0004637635014,256,1,256,2,0.002507816017,cosine
926,773,123,3,,0.2189453783112325,0.21894537831123256,3.950479745864868,StatusType.SUCCESS,1724960873.7499065,1724960877.7012594,128,0.0003230169462,512,2,256,4,0.0010522786391,cosine
927,771,123,8,0.6632817387580872,0.212651412983557,0.21265141298355705,5.399927854537964,StatusType.SUCCESS,1724960877.7252212,1724960883.1259751,64,6.73891524e-05,512,4,64,2,0.0077390313821,cosine
